거래일자,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20040211,8046,7970,8059,7970,1456687,11701495750,0,0,N,0,0,
20040212,8053,8080,8121,8025,900866,7261298890,0,0,N,0,0,
20040213,8114,8018,8121,7998,859342,6935853690,0,0,N,0,0,
20040216,8101,8094,8149,8059,1095315,8882096300,0,0,N,0,0,
20040217,8121,8135,8169,8107,757323,6159815200,0,0,N,0,0,
20040218,8059,8156,8169,8053,1131102,9158802400,0,0,N,0,0,
20040219,8053,8073,8121,8039,2474818,19961497400,0,0,N,0,0,
20040220,8059,8046,8066,8011,576546,4636111350,0,0,N,0,0,
20040223,8073,8039,8080,7970,864451,6930741950,0,0,N,0,0,
20040224,7943,8039,8039,7936,3247802,25956900800,0,0,N,0,0,
20040225,7970,7943,7991,7922,479820,3822877900,0,0,N,0,0,
20040226,7936,8039,8039,7908,1138929,9045091600,0,0,N,0,0,
20040227,8107,7929,8107,7915,1480618,11880628200,0,0,N,0,0,
20040302,8245,8176,8252,8176,3202755,26468434300,0,0,N,0,0,
20040303,8217,8176,8259,8176,3589020,29657670620,0,0,N,0,0,
20040304,8362,8238,8362,8238,1153695,9598630680,0,0,N,0,0,
20040305,8314,8417,8417,8314,1120595,9336758200,0,0,N,0,0,
20040308,8266,8362,8362,8266,594710,4944561080,0,0,N,0,0,
20040309,8176,8176,8217,8169,856538,7013097900,0,0,N,0,0,
20040310,8039,8156,8162,8032,3596310,29119387400,0,0,N,0,0,
20040311,8039,7956,8059,7956,3664426,29438407800,0,0,N,0,0,
20040312,7798,8011,8025,7613,3392697,26447865100,0,0,N,0,0,
20040315,7826,7853,7881,7798,837740,6566197640,0,0,N,0,0,
20040316,7743,7778,7791,7695,1432376,11104252600,0,0,N,0,0,
20040317,8025,7819,8039,7819,2715881,21696234440,0,0,N,0,0,
20040318,8011,8087,8087,7984,986818,7927980900,0,0,N,0,0,
20040319,8107,8066,8107,7998,760090,6117393900,0,0,N,0,0,
20040322,7901,8073,8080,7901,1703829,13558392400,0,0,N,0,0,
20040323,7943,7833,7963,7798,2421235,19195166160,0,0,N,0,0,
20040324,7908,7908,7943,7867,928240,7346138900,0,0,N,0,0,
20040325,7826,7915,7977,7819,715176,5639764400,0,0,N,0,0,
20040326,7956,7936,8032,7929,1304779,10403513880,0,0,N,0,0,
20040329,8053,7977,8080,7977,758559,6102004180,0,0,N,0,0,
20040330,8025,8101,8101,8018,922259,7431167500,0,0,N,0,0,
20040331,8080,8073,8128,7991,1310340,10585257020,0,0,N,0,0,
20040401,8135,8066,8135,8039,1330443,10772029900,0,0,N,0,0,
