거래일자,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20080102,14853,15394,15455,14752,860998,12919233000,00,0.00,N,5,-762,
20080103,14451,14832,15154,14291,1676051,24469795500,00,0.00,N,5,-401,
20080104,15374,14572,15394,14551,1058694,15908655900,00,0.00,N,2,923,
20080107,15294,14973,15916,14973,828704,12889796300,00,0.00,N,5,-80,
20080108,14953,15334,15575,14853,706043,10631248300,00,0.00,N,5,-341,
20080109,15013,14853,15134,14812,364413,5454274800,00,0.00,N,2,60,
20080110,15756,15194,15796,15154,773885,12047087400,00,0.00,N,2,742,
20080111,15053,15856,15856,15033,390305,5970067900,00,0.00,N,5,-702,
20080114,15475,15053,15555,14973,469038,7202399300,00,0.00,N,2,421,
20080115,15455,15655,15756,15314,477393,7391459300,00,0.00,N,5,-20,
20080116,15113,15234,15455,14913,475500,7196246700,00,0.00,N,5,-341,
20080117,15113,15334,15716,15053,1077830,16378705700,00,0.00,N,3,0,
20080118,15776,15214,15776,14993,1103583,16792793500,00,0.00,N,2,662,
20080121,15635,16057,16278,15455,1003721,16110177700,00,0.00,N,5,-140,
20080122,14471,15515,15615,14150,833481,12350242300,00,0.00,N,5,-1164,
20080123,14632,14853,15174,14270,735054,10805416000,00,0.00,N,2,160,
20080124,14391,14953,15033,14371,454829,6655803600,00,0.00,N,5,-240,
20080125,14411,14592,14632,14291,505248,7307897600,00,0.00,N,2,20,
20080128,13327,14351,14511,13327,478898,6659261100,00,0.00,N,5,-1083,
20080129,13367,13648,13829,13146,833267,11165042600,00,0.00,N,2,40,
20080130,12745,13648,13668,12243,429251,5640782880,00,0.00,N,5,-622,
20080131,12845,12725,13287,12444,783157,10009745200,00,0.00,N,2,100,
20080201,13448,13126,13708,13006,872771,11637291100,00,0.00,N,2,602,
20080204,14672,14190,14732,14150,1524449,22138543200,00,0.00,N,2,1224,
20080205,14853,14672,14953,14391,652929,9621730400,00,0.00,N,2,180,
20080211,14652,14391,15093,14250,574201,8495574100,00,0.00,N,5,-200,
20080212,14752,14692,14953,14692,355027,5267500300,00,0.00,N,2,100,
20080213,13849,14893,15053,13648,815606,11431768200,00,0.00,N,5,-903,
20080214,14471,14150,14471,14090,296048,4223884300,00,0.00,N,2,622,
20080215,14893,14270,15013,14150,404101,5908996300,00,0.00,N,2,421,
20080218,14732,14431,14732,14190,609684,8850196100,00,0.00,N,5,-160,
20080219,15776,14732,15876,14572,1445458,22251363300,00,0.00,N,2,1043,
20080220,16217,15756,16539,15394,1295450,20893240600,00,0.00,N,2,441,
20080221,15836,16258,16458,15475,744859,11772928400,00,0.00,N,5,-381,
20080222,15053,15254,15354,15013,822870,12450756100,00,0.00,N,5,-782,
20080225,15334,15214,15575,15194,307472,4727965900,00,0.00,N,2,281,
20080226,16258,15274,16498,15234,1221555,19437598900,00,0.00,N,2,923,
20080227,16579,16478,16739,15796,957447,15647680700,00,0.00,N,2,321,
20080228,17081,16358,17241,16358,774304,13158771100,00,0.00,N,2,501,
20080229,16880,16860,17321,16639,629572,10746015900,00,0.00,N,5,-200,
20080303,17040,16358,17040,16358,326658,5437815700,00,0.00,N,2,160,
20080304,16699,17221,17261,16458,428762,7196836300,00,0.00,N,5,-341,
20080305,16639,16659,16880,16458,374502,6231717100,00,0.00,N,5,-60,
20080306,16860,16820,17462,16719,434098,7387622200,00,0.00,N,2,220,
20080307,17000,16478,17101,16478,555498,9413976500,00,0.00,N,2,140,
20080310,16438,16800,16900,16177,395497,6553159796,00,0.00,N,5,-562,
20080311,16338,16157,16498,16057,682214,11085810172,00,0.00,N,5,-100,
20080312,17000,16800,17000,16719,479879,8056625700,00,0.00,N,2,662,
20080313,16238,17060,17261,15475,1036728,16619099400,00,0.00,N,5,-762,
20080314,16017,16238,16338,15675,262578,4218826400,00,0.00,N,5,-220,
20080317,15415,15756,15836,15013,275193,4209466600,00,0.00,N,5,-602,
20080318,14692,15254,15354,14692,360950,5386285600,00,0.00,N,5,-722,
20080319,15053,14953,15194,14812,641370,9610108500,00,0.00,N,2,361,
20080320,14853,14832,15033,14652,265737,3939598000,00,0.00,N,5,-200,
20080321,15234,15053,15234,14873,270495,4086256100,00,0.00,N,2,381,
20080324,15254,15455,15655,15073,439150,6730941100,00,0.00,N,2,20,
20080325,15214,15475,15515,15033,583004,8862383700,00,0.00,N,5,-40,
20080326,15214,15214,15455,14933,289586,4388966100,00,0.00,N,3,0,
20080327,14652,15053,15113,14612,471096,6957232600,00,0.00,N,5,-562,
20080328,14551,14451,14652,14050,720855,10391691000,00,0.00,N,5,-100,
20080331,14873,14692,15013,14692,394919,5874150400,00,0.00,N,2,321,
20080401,14351,14913,14993,14291,782614,11367584600,00,0.00,N,5,-521,
20080402,14371,14652,14672,14311,714917,10313318100,00,0.00,N,2,20,
