거래일자,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20080102,91805,95248,95630,91422,375558,34884143500,00,0.00,N,5,-4590,
20080103,96013,89510,97925,88745,343613,32475837500,00,0.00,N,2,4207,
20080104,103663,97160,104811,94865,722869,72799308000,00,0.00,N,2,7650,
20080107,104811,100985,108253,100220,626559,65887995000,00,0.00,N,2,1147,
20080108,101750,107106,108253,101368,421660,44092794500,00,0.00,N,5,-3060,
20080109,107871,101750,108253,99455,446716,46723637500,00,0.00,N,2,6120,
20080110,104046,108253,108636,104046,393323,41587936000,00,0.00,N,5,-3825,
20080111,101750,105958,107106,98308,431144,44235506500,00,0.00,N,5,-2295,
20080114,102898,100985,104428,99455,403994,41184669000,00,0.00,N,2,1147,
20080115,103281,105576,105958,99073,498361,51471336000,00,0.00,N,2,382,
20080116,102133,102516,104046,99455,470163,47858202500,00,0.00,N,5,-1147,
20080117,96778,104428,104428,92570,772246,74660547000,00,0.00,N,5,-5355,
20080118,94865,93718,94865,89892,861818,79643948000,00,0.00,N,5,-1912,
20080121,87980,94483,94483,82242,1114998,97758359500,00,0.00,N,5,-6885,
20080122,78417,81094,82624,75586,1607385,126763734000,00,0.00,N,5,-9563,
20080123,76504,82624,83389,75127,1275897,99499649400,00,0.00,N,5,-1912,
20080124,80329,79564,82624,78034,853509,68433871000,00,0.00,N,2,3825,
20080125,86832,83772,88745,82624,1233045,105782267000,00,0.00,N,2,6502,
20080128,84154,85685,88745,83007,715339,61389927000,00,0.00,N,5,-2677,
20080129,81859,87215,87597,79564,623440,51379530000,00,0.00,N,5,-2295,
20080130,70766,83007,83007,69619,1477309,106787554700,00,0.00,N,5,-11093,
20080131,70460,70307,73750,68089,1171336,82811502300,00,0.00,N,5,-306,
20080201,74209,73826,77269,73520,971128,72990034800,00,0.00,N,2,3748,
20080204,85302,76504,85302,76274,1045475,86787386300,00,0.00,N,1,11093,
20080205,86832,86450,89127,84154,857650,74312356500,00,0.00,N,2,1530,
20080211,83772,82624,84919,81094,536920,44424152000,00,0.00,N,5,-3060,
20080212,86067,85302,87597,83389,725264,62333255500,00,0.00,N,2,2295,
20080213,86450,88745,88745,84919,346028,30127837000,00,0.00,N,2,382,
20080214,96395,90657,99073,90275,1353639,129229267000,00,0.00,N,2,9945,
20080215,97543,95248,102898,94100,1077941,106987641000,00,0.00,N,2,1147,
20080218,95630,99073,100603,94100,571638,55269429500,00,0.00,N,5,-1912,
20080219,99073,97925,100220,96395,455699,44785056500,00,0.00,N,2,3442,
20080220,98308,98308,103281,97543,828224,83324696000,00,0.00,N,5,-765,
20080221,102898,102133,105576,100603,794055,82176787500,00,0.00,N,2,4590,
20080222,102133,101368,104428,100603,656741,67002544000,00,0.00,N,5,-765,
20080225,102898,104046,104046,101750,365400,37650378000,00,0.00,N,2,765,
