거래일자,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20080102,24850,26000,26100,24800,3440780,86701998200,00,0.00,N,5,-1100,
20080103,24600,24400,24850,24100,2770877,67837474300,00,0.00,N,5,-250,
20080104,24400,24500,24600,24000,3164048,76616434250,00,0.00,N,5,-200,
20080107,23600,23500,23800,23350,4062797,95676512300,00,0.00,N,5,-800,
20080108,23100,23400,23550,22950,3245201,75118773000,00,0.00,N,5,-500,
20080109,23500,22650,23900,22550,3217076,74724043300,00,0.00,N,2,400,
20080110,23300,23700,24100,23300,1980789,46807725250,00,0.00,N,5,-200,
20080111,23700,23850,24150,23350,3832372,91242230350,00,0.00,N,2,400,
20080114,23250,23800,23950,23150,1868227,43790982500,00,0.00,N,5,-450,
20080115,22750,23750,23950,22600,3431690,79806523750,00,0.00,N,5,-500,
20080116,21850,22300,22550,21800,4795073,106046189300,00,0.00,N,5,-900,
20080117,24500,22300,24500,22200,10714366,251732919300,00,0.00,N,2,2650,
20080118,24500,24100,25050,23800,9942980,244046211250,00,0.00,N,3,0,
20080121,25000,25000,25600,24900,7523875,189986404950,00,0.00,N,2,500,
20080122,25000,24400,25850,24000,9745690,244138261250,00,0.00,N,3,0,
20080123,25300,25900,26100,25000,6163397,157983095250,00,0.00,N,2,300,
20080124,26100,25900,26400,25650,5131742,134115908100,00,0.00,N,2,800,
20080125,25150,26100,26300,25000,5772990,146969034850,00,0.00,N,5,-950,
20080128,24450,24700,25350,24150,3506559,86675882250,00,0.00,N,5,-700,
20080129,25250,24900,25600,24650,4308059,108280622800,00,0.00,N,2,800,
20080130,26100,25600,26650,25450,9025016,236196022300,00,0.00,N,2,850,
20080131,26000,26200,26450,25350,4468228,116103507950,00,0.00,N,5,-100,
20080201,25300,26050,26200,24850,5957399,150552896300,00,0.00,N,5,-700,
20080204,26000,25900,26450,25700,5335745,138962096000,00,0.00,N,2,700,
20080205,26050,25900,26400,25750,2539347,66485357850,00,0.00,N,2,50,
20080211,26100,25550,26300,25350,3825822,99325369500,00,0.00,N,2,50,
20080212,26250,26450,27200,26100,4783467,127670280450,00,0.00,N,2,150,
20080213,25800,26550,26800,25750,2743869,71576282100,00,0.00,N,5,-450,
20080214,26200,26400,26550,25800,4234387,110763984200,00,0.00,N,2,400,
20080215,26000,25800,26500,25600,3354368,87107797050,00,0.00,N,5,-200,
20080218,25650,25550,25850,25300,3023722,77328658400,00,0.00,N,5,-350,
20080219,25500,25900,25950,25250,3222968,81981221100,00,0.00,N,5,-150,
20080220,24600,25350,25600,24500,4093336,102002540400,00,0.00,N,5,-900,
20080221,24550,24950,25050,24500,3190984,78789417850,00,0.00,N,5,-50,
20080222,23750,24200,24250,23500,5641334,134007152900,00,0.00,N,5,-800,
20080225,23500,23850,24150,23300,4647320,109590358200,00,0.00,N,5,-250,
20080226,23100,23750,23850,23100,3754101,87818770350,00,0.00,N,5,-400,
20080227,24950,23400,24950,23300,5583440,135262421350,00,0.00,N,2,1850,
20080228,24900,24700,25200,24300,4076337,101061498850,00,0.00,N,5,-50,
20080229,24550,24750,24750,24300,2448630,60073010900,00,0.00,N,5,-350,
20080303,23300,23850,24000,23300,4473335,105299939100,00,0.00,N,5,-1250,
20080304,23650,23700,23900,23300,3972577,93892579550,00,0.00,N,2,350,
20080305,24300,23800,24600,23750,3918323,95170325350,00,0.00,N,2,650,
20080306,24900,24400,25400,23900,6740104,166375182900,00,0.00,N,2,600,
20080307,24050,24400,24550,23950,3371537,81564047700,00,0.00,N,5,-850,
20080310,23700,23550,24150,23500,2244452,53368866900,00,0.00,N,5,-350,
20080311,24550,23600,24800,23300,3165583,76916518700,00,0.00,N,2,850,
20080312,24500,25400,25550,24500,4104595,103179195550,00,0.00,N,5,-50,
20080313,23900,24500,24800,23800,3069033,73977528850,00,0.00,N,5,-600,
20080314,23800,24300,24600,23550,2458362,59025837550,00,0.00,N,5,-100,
20080317,24000,23350,24250,22750,3966402,92494707500,00,0.00,N,2,200,
20080318,24150,24000,24200,23550,2744891,65680507250,00,0.00,N,2,150,
20080319,24100,24650,24750,24100,3362228,82429448600,00,0.00,N,5,-50,
20080320,24750,23800,24800,23600,3304085,80137555250,00,0.00,N,2,650,
20080321,26250,25200,26250,24950,7573430,194439132350,00,0.00,N,2,1500,
20080324,26050,26200,26500,25850,3381961,88476716000,00,0.00,N,5,-200,
20080325,25900,26550,26600,25900,3046637,79750733200,00,0.00,N,5,-150,
20080326,26450,26150,26850,26100,4662565,124048271500,00,0.00,N,2,550,
20080327,25800,26000,26050,25300,5285519,135339145250,00,0.00,N,5,-650,
20080328,26300,25550,26450,25550,3121447,81581713800,00,0.00,N,2,500,
20080331,27850,26500,28000,26500,12337043,341595143300,00,0.00,N,2,1550,
20080401,27900,27650,28700,27250,7407189,208258737300,00,0.00,N,2,50,
20080402,28150,28800,28850,28150,4544842,129495589950,00,0.00,N,2,250,
20080403,28250,28450,28500,27850,3046327,85770006550,00,0.00,N,2,100,
20080404,28000,28350,28350,27600,2774528,77272062500,00,0.00,N,5,-250,
20080407,27450,28000,28050,27350,3686099,101393772150,00,0.00,N,5,-550,
20080408,26850,27600,27700,26750,4726599,128146295350,00,0.00,N,5,-600,
20080410,27650,27150,27850,26950,4927300,135834583700,00,0.00,N,2,800,
20080411,28950,28000,28950,27950,11133910,319326236300,00,0.00,N,2,1300,
20080414,28900,28550,29450,28350,5397841,156965136950,00,0.00,N,5,-50,
20080415,27850,28550,28800,27600,6857099,192807853450,00,0.00,N,5,-1050,
20080416,27800,28350,28350,27750,3704662,103910271200,00,0.00,N,5,-50,
20080417,28050,28700,28950,27950,4626093,131637692900,00,0.00,N,2,250,
20080418,28300,28300,28900,28200,3338982,95508315600,00,0.00,N,2,250,
20080421,29350,28750,29500,28700,5874179,170949021100,00,0.00,N,2,1050,
20080422,29450,29800,30200,29450,6268959,187222429100,00,0.00,N,2,100,
20080423,28950,29450,30000,28750,5245300,153445808150,00,0.00,N,5,-500,
20080424,28500,29300,29700,28200,5910222,171057124000,00,0.00,N,5,-450,
20080425,28100,28300,28900,27900,7947243,224579846750,00,0.00,N,5,-400,
20080428,26650,27050,27250,26500,11741135,313915854450,00,0.00,N,5,-1450,
20080429,26800,26900,27250,26600,3654818,98307136570,00,0.00,N,2,150,
20080430,26800,26650,26950,26400,3156175,84158101750,00,0.00,N,3,0,
20080502,27950,27650,28000,27400,5879147,163045452100,00,0.00,N,2,1150,
20080506,28350,28200,28700,27950,3790033,107140774650,00,0.00,N,2,400,
20080507,28300,28450,28600,28000,3764461,106537835150,00,0.00,N,5,-50,
20080508,29100,28250,29300,28200,6404820,186064253400,00,0.00,N,2,800,
20080509,29200,29700,29750,28800,3870034,113202010900,00,0.00,N,2,100,
20080513,29200,29200,29300,28700,2644485,76977814200,00,0.00,N,3,0,
20080514,29400,29250,29800,29250,2837691,83749123600,00,0.00,N,2,200,
20080515,30400,29450,30500,29450,8450892,254945264350,00,0.00,N,2,1000,
20080516,30600,30800,31300,30500,4756489,146331881100,00,0.00,N,2,200,
20080519,30600,31000,31150,30350,4020996,123036930350,00,0.00,N,3,0,
20080520,29850,29350,30100,29200,5436958,161337031800,00,0.00,N,5,-750,
20080521,30000,29550,30300,29400,3053708,91651905150,00,0.00,N,2,150,
20080522,29650,29700,30000,29000,2973122,87462144700,00,0.00,N,5,-350,
20080523,29400,29900,29900,29100,2759817,81305050750,00,0.00,N,5,-250,
20080526,28600,29000,29450,28550,3771698,108325516450,00,0.00,N,5,-800,
20080527,29450,28850,29800,28650,3667896,107765602900,00,0.00,N,2,850,
20080528,29450,29700,29750,29300,3229536,95469525700,00,0.00,N,3,0,
20080529,29900,29650,30300,29600,3042082,91217919950,00,0.00,N,2,450,
20080530,31000,30350,31100,30000,10127440,312647067000,00,0.00,N,2,1100,
20080602,30350,30900,30950,30250,3055725,93015880900,00,0.00,N,5,-650,
20080603,30050,30350,30950,30000,2862655,86918774100,00,0.00,N,5,-300,
20080604,30250,30500,30800,30200,2531317,77126341700,00,0.00,N,2,200,
20080605,31300,30600,31550,30500,6289488,196399489750,00,0.00,N,2,1050,
20080609,31450,30700,31950,30600,4808300,151133928050,00,0.00,N,2,150,
20080610,31200,31650,31650,30900,4087318,127873636900,00,0.00,N,5,-250,
20080611,31150,31200,31300,30650,2463221,76262985200,00,0.00,N,5,-50,
20080612,29200,30000,30350,29200,7259093,214563627450,00,0.00,N,5,-1950,
20080613,29350,29250,29700,28650,3991754,116538378800,00,0.00,N,2,150,
20080616,29400,29900,30050,29150,2139938,63548129500,00,0.00,N,2,50,
20080617,28900,29100,29500,28400,3319275,95647185150,00,0.00,N,5,-500,
20080618,28450,28550,28700,27850,4139315,116930503750,00,0.00,N,5,-450,
20080619,27850,28050,28100,27600,3138101,87272336700,00,0.00,N,5,-600,
20080620,27950,28250,28300,27150,3854455,106613113550,00,0.00,N,2,100,
20080623,27950,27550,28200,27150,2690083,74607434200,00,0.00,N,3,0,
20080624,27450,27700,28150,27250,2075540,57297191300,00,0.00,N,5,-500,
20080625,27150,27500,27750,26700,2791496,75626733900,00,0.00,N,5,-300,
20080626,27200,27700,27900,27100,2468597,67850321800,00,0.00,N,2,50,
20080627,25950,26450,26550,25850,4516941,117985102850,00,0.00,N,5,-1250,
20080630,25000,25800,25900,24900,5483324,138411729400,00,0.00,N,5,-950,
20080701,24550,25100,25150,23850,7000530,170334644250,00,0.00,N,5,-450,
20080702,23750,24600,24600,23500,4662581,111327416700,00,0.00,N,5,-800,
20080703,25050,23450,25250,23300,6437012,157952769150,00,0.00,N,2,1300,
20080704,23350,24550,24850,23350,7131896,170538044400,00,0.00,N,5,-1700,
20080707,23050,23350,23550,22350,5666235,129420163700,00,0.00,N,5,-300,
20080708,22650,22900,23300,22350,3817869,86785599750,00,0.00,N,5,-400,
20080709,22550,23250,23450,22400,3364576,77395129700,00,0.00,N,5,-100,
20080710,22700,22200,22850,21900,5012777,111854657750,00,0.00,N,2,150,
20080711,23750,23100,23750,22750,4667715,109196217100,00,0.00,N,2,1050,
20080714,23200,23650,24000,23150,2990080,70297188750,00,0.00,N,5,-550,
20080715,22150,23150,23150,22150,2922887,65800732800,00,0.00,N,5,-1050,
20080716,21650,22450,22650,21400,5536556,120855581800,00,0.00,N,5,-500,
20080717,22200,22550,22600,22000,4204834,93858283900,00,0.00,N,2,550,
20080718,22650,22750,23200,22500,4092848,93420959000,00,0.00,N,2,450,
20080721,23850,23150,23900,23000,3523891,83079511650,00,0.00,N,2,1200,
20080722,23400,23350,23500,22800,4405562,102007170850,00,0.00,N,5,-450,
20080723,23250,23350,23650,22900,5522028,127916525600,00,0.00,N,5,-150,
20080724,23900,23550,24000,22550,6858488,160399766000,00,0.00,N,2,650,
20080725,23350,23400,24250,23050,4330678,102027382100,00,0.00,N,5,-550,
20080728,23000,23550,23650,22600,3473152,79681745500,00,0.00,N,5,-350,
20080729,21800,22450,22550,21800,4930027,108422129550,00,0.00,N,5,-1200,
20080730,21100,22350,22450,21100,7361013,158574092250,00,0.00,N,5,-700,
20080731,21650,21150,21950,21150,4185605,90425094450,00,0.00,N,2,550,
20080801,21050,21350,21750,20850,3394626,72155835350,00,0.00,N,5,-600,
20080804,20500,20900,21150,20250,3331192,68382461300,00,0.00,N,5,-550,
20080805,20700,20300,21150,20300,3403773,70775770050,00,0.00,N,2,200,
20080806,22400,21600,22400,21350,5188398,113671609350,00,0.00,N,2,1700,
20080807,22100,22500,23200,22100,6003004,135805585350,00,0.00,N,5,-300,
20080808,22600,22000,22950,21900,4721418,106799391850,00,0.00,N,2,500,
20080811,23800,23250,23800,23150,5737712,135494412550,00,0.00,N,2,1200,
20080812,23300,23900,24200,23250,4560056,108407129200,00,0.00,N,5,-500,
20080813,23200,23500,23900,23200,2750788,64607697600,00,0.00,N,5,-100,
20080814,23500,23100,23500,22700,3224350,74322025250,00,0.00,N,2,300,
20080818,23400,23300,23450,22850,2416751,56002109750,00,0.00,N,5,-100,
20080819,22400,23050,23200,22400,3078400,69769228600,00,0.00,N,5,-1000,
20080820,22100,22050,22500,21600,3894367,85384065000,00,0.00,N,5,-300,
20080821,21600,21800,21950,21250,3034362,65223777850,00,0.00,N,5,-500,
20080822,20950,21350,21500,20700,3607546,75573653700,00,0.00,N,5,-650,
20080825,21050,21200,21450,21050,2070203,43923854400,00,0.00,N,2,100,
20080826,20550,20550,20800,20400,3761696,77402897800,00,0.00,N,5,-500,
20080827,19800,20550,20600,19550,6578670,130765548000,00,0.00,N,5,-750,
20080828,19200,20150,20200,19200,4519749,88797520700,00,0.00,N,5,-600,
20080829,19400,19700,19900,19200,4899520,95541053050,00,0.00,N,2,200,
20080901,17200,18900,19200,17200,7082737,127300956050,00,0.00,N,5,-2200,
20080902,17200,17500,17750,16750,5751252,99338772500,00,0.00,N,3,0,
20080903,19100,17000,19100,16850,7503678,136385793800,00,0.00,N,2,1900,
20080904,17850,18400,18650,17850,7152996,129966353400,00,0.00,N,5,-1250,
20080905,17350,17100,18150,16950,7117937,124369833600,00,0.00,N,5,-500,
20080908,19900,18000,19900,17900,8245506,155908027650,00,0.00,N,2,2550,
20080909,18600,19600,19600,18550,6715913,127168305600,00,0.00,N,5,-1300,
20080910,20100,18850,20100,18800,7351630,143060578800,00,0.00,N,2,1500,
20080911,20300,19950,21000,19900,9022907,184606981050,00,0.00,N,2,200,
20080912,20400,21100,21200,20400,4004898,83235844650,00,0.00,N,2,100,
20080916,18100,18000,19000,18000,7057420,130432530250,00,0.00,N,5,-2300,
20080917,19900,19150,20200,19000,8049428,158162630800,00,0.00,N,2,1800,
20080918,18550,19400,19500,18350,7311118,137594400750,00,0.00,N,5,-1350,
20080919,20050,19600,20200,19350,7043209,139343626500,00,0.00,N,2,1500,
20080922,19500,20100,20850,19400,6308938,126187512450,00,0.00,N,5,-550,
20080923,20000,19300,20100,19150,4199586,82275540000,00,0.00,N,2,500,
20080924,20300,20000,20300,19650,4866411,97547757750,00,0.00,N,2,300,
20080925,20150,20100,20400,19700,6480136,129889760940,00,0.00,N,5,-150,
20080926,19400,20000,20350,19250,4504066,89033865750,00,0.00,N,5,-750,
