거래일자,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20190321,14650,14800,15000,14600,1055925,15554555100,00,0.00,N,5,-350,
20190322,14050,14500,14550,14000,23513784,331864073700,00,0.00,N,5,-600,
20190325,13400,13900,14000,13350,3167652,42875750550,00,0.00,N,5,-650,
20190326,13350,13500,13550,13350,1318663,17715156250,00,0.00,N,5,-50,
20190327,13500,13450,13650,13450,1587553,21476552850,00,0.00,N,2,150,
20190328,13550,13450,13650,13450,1634096,22117712500,00,0.00,N,2,50,
20190329,13750,13600,13850,13550,1995723,27314407950,00,0.00,N,2,200,
20190401,14150,13850,14250,13800,2079046,29401443320,00,0.00,N,2,400,
20190402,14250,14150,14350,14150,1444377,20625631650,00,0.00,N,2,100,
20190403,14400,14100,14400,14100,1241047,17771955750,00,0.00,N,2,150,
20190404,14450,14450,14600,14350,1666798,24123542750,00,0.00,N,2,50,
20190405,14400,14500,14600,14350,887367,12810967700,00,0.00,N,5,-50,
20190408,14300,14350,14500,14300,1227406,17625244650,00,0.00,N,5,-100,
20190409,14350,14400,14450,14300,1097314,15773197650,00,0.00,N,2,50,
20190410,14350,14250,14350,14050,1718389,24491403350,00,0.00,N,3,0,
20190411,14350,14350,14450,14250,1882279,26982014600,00,0.00,N,3,0,
20190412,14300,14400,14450,14250,1110551,15918648650,00,0.00,N,5,-50,
20190415,14300,14300,14450,14250,1040210,14930948600,00,0.00,N,3,0,
20190416,14200,14200,14350,14150,1062403,15103725650,00,0.00,N,5,-100,
20190417,14150,14250,14300,14150,794666,11294047900,00,0.00,N,5,-50,
20190418,14000,14150,14150,13950,1096357,15356739950,00,0.00,N,5,-150,
20190419,13950,13950,14050,13950,468664,6549330000,00,0.00,N,5,-50,
20190422,13850,13900,13950,13850,580501,8053180550,00,0.00,N,5,-100,
20190423,14000,13900,14100,13750,1324375,18418633250,00,0.00,N,2,150,
20190424,13850,14000,14050,13750,1066707,14782077200,00,0.00,N,5,-150,
20190425,14000,13800,14000,13750,751660,10475234200,00,0.00,N,2,150,
20190426,13850,14000,14100,13800,868559,12066555700,00,0.00,N,5,-150,
20190429,14000,13850,14000,13800,497794,6928360050,00,0.00,N,2,150,
20190430,13850,14100,14150,13850,1246644,17385175100,00,0.00,N,5,-150,
20190502,14200,13850,14200,13800,853449,12023967050,00,0.00,N,2,350,
20190503,13950,14200,14200,13900,642365,8985474950,00,0.00,N,5,-250,
20190507,14050,13800,14050,13800,1016057,14159715400,00,0.00,N,2,100,
20190508,14050,13900,14200,13850,956350,13447040050,00,0.00,N,3,0,
20190509,13850,14050,14150,13850,1642027,22943314850,00,0.00,N,5,-200,
20190510,13800,13900,14050,13750,1087540,15059943250,00,0.00,N,5,-50,
20190513,13600,13750,13800,13500,1163225,15840832550,00,0.00,N,5,-200,
20190514,13700,13400,13700,13400,1037129,14089030600,00,0.00,N,2,100,
20190515,13850,13700,13900,13500,1292151,17749332050,00,0.00,N,2,150,
20190516,13800,13750,13950,13750,1058541,14632615100,00,0.00,N,5,-50,
20190517,13700,13900,13950,13700,888163,12258511080,00,0.00,N,5,-100,
20190520,13750,13750,13850,13700,668952,9225435700,00,0.00,N,2,50,
20190521,13850,13750,13900,13750,754764,10442780500,00,0.00,N,2,100,
20190522,14050,13900,14050,13800,976568,13623567050,00,0.00,N,2,200,
20190523,13950,14050,14050,13900,831364,11629818000,00,0.00,N,5,-100,
20190524,14250,13950,14250,13950,1131257,16022213900,00,0.00,N,2,300,
20190527,14100,14200,14250,14000,761694,10722352600,00,0.00,N,5,-150,
20190528,14150,14100,14200,14000,1802813,25470834650,00,0.00,N,2,50,
20190529,14000,14200,14250,13900,1059910,14857483550,00,0.00,N,5,-150,
20190530,14100,14000,14150,13950,751578,10543901160,00,0.00,N,2,100,
20190531,13900,14000,14100,13800,1308995,18210982250,00,0.00,N,5,-200,
20190603,14000,13850,14000,13800,1202772,16758534400,00,0.00,N,2,100,
20190604,14100,14050,14150,14000,826032,11626017350,00,0.00,N,2,100,
20190605,13850,14050,14100,13800,1052753,14641621800,00,0.00,N,5,-250,
20190607,13750,13850,13900,13650,1239993,17040829200,00,0.00,N,5,-100,
20190610,13850,13850,13900,13800,1407551,19455315100,00,0.00,N,2,100,
20190611,13900,13850,13900,13800,939500,13008355750,00,0.00,N,2,50,
20190612,14000,14000,14150,13900,1600476,22437508850,00,0.00,N,2,100,
20190613,14000,14000,14100,13800,1341715,18684666800,00,0.00,N,3,0,
20190614,13950,14000,14050,13800,1081193,15031768750,00,0.00,N,5,-50,
20190617,14100,14000,14100,13900,859315,12087614250,00,0.00,N,2,150,
20190618,14100,14100,14200,13950,1652139,23249683750,00,0.00,N,3,0,
20190619,14400,14200,14400,14100,1444829,20701745550,00,0.00,N,2,300,
20190620,14400,14450,14500,14300,1042219,15063081250,00,0.00,N,3,0,
20190621,14000,14350,14450,14000,1737283,24593982850,00,0.00,N,5,-400,
20190624,14050,14050,14150,13950,1214007,17098044200,00,0.00,N,2,50,
20190625,13950,14100,14200,13900,904327,12663574000,00,0.00,N,5,-100,
20190626,14000,13950,14050,13850,983283,13743283200,00,0.00,N,2,50,
20190627,14100,14000,14150,14000,756827,10646101750,00,0.00,N,2,100,
20190628,14050,14150,14200,14000,770307,10832924050,00,0.00,N,5,-50,
20190701,14000,14150,14150,14000,478943,6730809150,00,0.00,N,5,-50,
20190702,14050,14000,14050,13900,435041,6083381050,00,0.00,N,2,50,
20190703,13900,14100,14100,13850,472116,6579820400,00,0.00,N,5,-150,
20190704,14000,13950,14000,13800,456111,6340732650,00,0.00,N,2,100,
20190705,14050,13900,14050,13900,282197,3947090500,00,0.00,N,2,50,
20190708,13850,13950,14000,13800,533811,7411151800,00,0.00,N,5,-200,
20190709,13700,13800,13900,13700,483705,6662274300,00,0.00,N,5,-150,
20190710,13650,13700,13750,13600,569165,7777704700,00,0.00,N,5,-50,
20190711,13900,13600,13900,13600,1253848,17253927950,00,0.00,N,2,250,
20190712,13850,13850,13900,13700,730021,10104658550,00,0.00,N,5,-50,
20190715,13800,13900,13900,13750,762992,10536834600,00,0.00,N,5,-50,
20190716,13900,13850,13900,13800,587929,8150551100,00,0.00,N,2,100,
20190717,13800,13950,13950,13750,605969,8369253300,00,0.00,N,5,-100,
20190718,13800,13750,13900,13700,569429,7850832650,00,0.00,N,3,0,
20190719,13800,13800,13900,13750,650271,8986939400,00,0.00,N,3,0,
20190722,13800,13850,13900,13750,870625,12016107550,00,0.00,N,3,0,
20190723,14000,13800,14050,13800,998112,13921213900,00,0.00,N,2,200,
20190724,14000,14000,14100,13950,662109,9294392100,00,0.00,N,3,0,
20190725,13700,13950,13950,13650,947044,13028952950,00,0.00,N,5,-300,
20190726,13500,13700,13750,13500,1269303,17238124950,00,0.00,N,5,-200,
20190729,13150,13550,13600,13100,1553930,20565945950,00,0.00,N,5,-350,
20190730,13050,13250,13250,13000,639595,8363627250,00,0.00,N,5,-100,
20190731,13100,13050,13300,13000,1290810,17009798500,00,0.00,N,2,50,
20190801,13100,13150,13250,13050,652975,8578936000,00,0.00,N,3,0,
20190802,12550,13000,13100,12550,1241170,15764809000,00,0.00,N,5,-550,
20190805,12500,12500,12600,12300,1470271,18333324050,00,0.00,N,5,-50,
20190806,12250,12400,12500,12050,1625781,19963025700,00,0.00,N,5,-250,
20190807,12100,12350,12400,12100,1121069,13662453400,00,0.00,N,5,-150,
20190808,12100,12050,12300,12050,1534108,18662589550,00,0.00,N,3,0,
20190809,12150,12200,12300,12100,861928,10532295300,00,0.00,N,2,50,
20190812,11950,12100,12150,11950,722677,8689725750,00,0.00,N,5,-200,
20190813,11750,11850,11950,11700,990288,11663722600,00,0.00,N,5,-200,
20190814,11600,11750,11850,11550,889434,10393631850,00,0.00,N,5,-150,
20190816,11300,11500,11550,11300,1092746,12409239700,00,0.00,N,5,-300,
20190819,11600,11250,11700,11200,1232386,14188661100,00,0.00,N,2,300,
20190820,11600,11550,11700,11450,974023,11308387150,00,0.00,N,3,0,
20190821,11600,11550,11700,11450,1046215,12109795050,00,0.00,N,3,0,
20190822,11650,11600,11750,11550,1223589,14273807900,00,0.00,N,2,50,
20190823,11550,11550,11650,11450,569768,6588162500,00,0.00,N,5,-100,
20190826,11550,11400,11650,11350,673615,7749753100,00,0.00,N,3,0,
20190827,11250,11550,11600,11200,2245704,25388931650,00,0.00,N,5,-300,
20190828,11200,11300,11400,11150,892865,10020546700,00,0.00,N,5,-50,
20190829,11250,11250,11300,11100,715036,8023052750,00,0.00,N,2,50,
20190830,11900,11350,11950,11350,1603022,18821293600,00,0.00,N,2,650,
20190902,11900,11750,12050,11600,863743,10264311550,00,0.00,N,3,0,
20190903,11900,11850,12000,11800,921949,10987405300,00,0.00,N,3,0,
20190904,12100,11850,12100,11800,1184417,14206831050,00,0.00,N,2,200,
20190905,12050,12000,12350,11950,1347959,16352093950,00,0.00,N,5,-50,
20190906,12050,12050,12250,12050,785871,9517686350,00,0.00,N,3,0,
20190909,12100,12050,12200,12050,730744,8856517600,00,0.00,N,2,50,
20190910,12350,12200,12350,12150,1216701,14898696500,00,0.00,N,2,250,
20190911,12450,12400,12600,12350,2048866,25569209650,00,0.00,N,2,100,
20190916,12600,12600,12800,12550,1163504,14722490400,00,0.00,N,2,150,
20190917,12550,12550,12750,12500,1142962,14422426950,00,0.00,N,5,-50,
20190918,12550,12550,12700,12450,875409,11005959600,00,0.00,N,3,0,
20190919,12400,12500,12600,12300,929961,11553261150,00,0.00,N,5,-150,
20190920,12600,12300,12600,12300,1749478,21851234850,00,0.00,N,2,200,
20190923,12500,12500,12600,12400,700538,8748534150,00,0.00,N,5,-100,
20190924,12600,12450,12600,12400,1061042,13267548850,00,0.00,N,2,100,
20190925,12400,12450,12600,12400,1693306,21113274400,00,0.00,N,5,-200,
20190926,12600,12450,12600,12450,30155427,374345024006,00,0.00,N,2,200,
20190927,12100,12600,12600,12050,1997186,24425549050,00,0.00,N,5,-500,
20190930,12450,12050,12450,12050,1380560,17070227800,00,0.00,N,2,350,
20191001,12300,12350,12450,12300,886532,10958966950,00,0.00,N,5,-150,
20191002,11900,12250,12250,11850,1619725,19397534800,00,0.00,N,5,-400,
20191004,11900,11850,12050,11800,1042925,12437830750,00,0.00,N,3,0,
20191007,11750,11900,12000,11700,841138,9928287050,00,0.00,N,5,-150,
20191008,11750,11700,11900,11700,1731014,20427430200,00,0.00,N,3,0,
20191010,11200,11550,11600,11200,3462956,39108499050,00,0.00,N,5,-550,
20191011,11500,11300,11600,11250,1938779,22161436950,00,0.00,N,2,300,
20191014,11800,11650,11950,11600,2122477,25092573200,00,0.00,N,2,300,
20191015,11700,11750,11850,11600,1611444,18837064000,00,0.00,N,5,-100,
20191016,11800,11900,11950,11700,1307273,15488744550,00,0.00,N,2,100,
20191017,12100,11950,12350,11850,2135317,25898595250,00,0.00,N,2,300,
20191018,12050,12150,12250,11950,1700727,20558354450,00,0.00,N,5,-50,
20191021,12150,12100,12250,12050,804460,9794357050,00,0.00,N,2,100,
20191022,12600,12200,12600,12200,1925935,23999685600,00,0.00,N,2,450,
20191023,12350,12500,12550,12250,1135216,14030255954,00,0.00,N,5,-250,
20191024,12450,12250,12500,12200,1144400,14134443500,00,0.00,N,2,100,
20191025,12400,12300,12400,12150,1272854,15628468950,00,0.00,N,5,-50,
20191028,12000,12400,12400,11950,1099262,13290691994,00,0.00,N,5,-400,
20191029,12100,12050,12150,11850,1311060,15742943300,00,0.00,N,2,100,
20191030,11800,12150,12150,11700,1281450,15122996800,00,0.00,N,5,-300,
20191031,11750,11800,11900,11750,1519943,17933098050,00,0.00,N,5,-50,
20191101,11800,11750,11850,11700,581586,6864863600,00,0.00,N,2,50,
20191104,12100,11900,12150,11850,1015567,12239158850,00,0.00,N,2,300,
20191105,12100,12100,12100,12000,714150,8623425650,00,0.00,N,3,0,
20191106,12100,12100,12200,12050,963605,11669954650,00,0.00,N,3,0,
20191107,12300,12100,12300,12050,695662,8510186950,00,0.00,N,2,200,
20191108,12300,12250,12400,12200,999480,12290586550,00,0.00,N,3,0,
20191111,12200,12300,12350,12150,624398,7632686600,00,0.00,N,5,-100,
20191112,12400,12250,12400,12200,680939,8374390550,00,0.00,N,2,200,
20191113,12100,12250,12350,12100,793155,9633524700,00,0.00,N,5,-300,
20191114,12000,12050,12100,11900,1328495,15905623200,00,0.00,N,5,-100,
20191115,12400,12050,12450,12000,1298618,16009235750,00,0.00,N,2,400,
20191118,12250,12400,12450,12150,888420,10857788350,00,0.00,N,5,-150,
20191119,12200,12200,12300,12100,821362,9999578550,00,0.00,N,5,-50,
20191120,12250,12100,12350,12050,1449259,17726234800,00,0.00,N,2,50,
20191121,11850,12300,12300,11800,1868546,22316588400,00,0.00,N,5,-400,
20191122,12050,11950,12150,11900,15109269,173411057332,00,0.00,N,2,200,
20191125,11950,12050,12100,11950,1311740,15745626200,00,0.00,N,5,-100,
20191126,11850,12050,12100,11850,3336907,39719366750,00,0.00,N,5,-100,
20191127,11850,11950,12000,11800,1010301,11993879100,00,0.00,N,3,0,
20191128,11800,11900,11950,11800,864934,10244410300,00,0.00,N,5,-50,
20191129,11700,11850,11950,11700,2307378,27203118700,00,0.00,N,5,-100,
20191202,11700,11700,11800,11650,971068,11374756250,00,0.00,N,3,0,
20191203,11550,11650,11650,11500,1308107,15143299150,00,0.00,N,5,-150,
20191204,11550,11500,11650,11400,1617238,18653682350,00,0.00,N,3,0,
20191205,11400,11550,11700,11400,1281630,14776536200,00,0.00,N,5,-150,
20191206,11350,11450,11550,11300,1360666,15517762150,00,0.00,N,5,-50,
20191209,11450,11400,11500,11350,1051592,12030451900,00,0.00,N,2,100,
20191210,11350,11450,11500,11250,1702639,19346637050,00,0.00,N,5,-100,
20191211,11350,11350,11400,11300,1484637,16842594950,00,0.00,N,3,0,
20191212,11800,11400,11800,11350,2918833,34232984775,00,0.00,N,2,450,
20191213,12150,11850,12200,11850,2382907,28908241850,00,0.00,N,2,350,
20191216,11950,12150,12250,11850,2306051,27785286500,00,0.00,N,5,-200,
20191217,11850,11900,11950,11750,1614260,19082757350,00,0.00,N,5,-100,
20191218,11900,11900,12100,11850,2104541,25150502450,00,0.00,N,2,50,
20191219,12000,11850,12050,11850,1309646,15683474350,00,0.00,N,2,100,
20191220,12000,12050,12100,11950,1972978,23698503250,00,0.00,N,3,0,
20191223,12150,12000,12200,11900,1542617,18695209200,00,0.00,N,2,150,
20191224,12050,12200,12200,12000,1307048,15815710600,00,0.00,N,5,-100,
20191226,12250,12050,12250,12050,2046748,24886842150,00,0.00,N,2,200,
20191227,11650,11650,11750,11600,2953576,34453551050,02,0.00,N,5,-600,
20191230,11600,11650,11700,11600,1026472,11941232700,00,0.00,N,5,-50,
20200102,11400,11600,11750,11400,1549105,17774484650,00,0.00,N,5,-200,
20200103,11300,11500,11550,11300,1670932,19034980900,00,0.00,N,5,-100,
20200106,11050,11250,11350,11000,1734281,19274367600,00,0.00,N,5,-250,
20200107,11100,11100,11150,11050,1934745,21443967050,00,0.00,N,2,50,
20200108,10650,11000,11000,10600,2640130,28196880600,00,0.00,N,5,-450,
20200109,10650,10750,10800,10650,2972119,31731410650,00,0.00,N,3,0,
20200110,10500,10650,10650,10350,3032036,31748500000,00,0.00,N,5,-150,
20200113,10600,10400,10600,10350,1568122,16522517950,00,0.00,N,2,100,
20200114,10650,10600,10700,10550,1971660,20993816950,00,0.00,N,2,50,
20200115,10750,10600,10750,10550,1329641,14221613200,00,0.00,N,2,100,
20200116,10650,10700,10750,10500,1667843,17751429200,00,0.00,N,5,-100,
20200117,10650,10650,10700,10550,1196984,12736842150,00,0.00,N,3,0,
20200120,10900,10600,11050,10600,2230983,24346102050,00,0.00,N,2,250,
20200121,10750,10900,11050,10650,1902860,20600990000,00,0.00,N,5,-150,
20200122,10850,10800,10900,10750,2175931,23579026650,00,0.00,N,2,100,
20200123,10800,10700,10800,10650,1655312,17779058950,00,0.00,N,5,-50,
20200128,10350,10500,10600,10250,2165380,22437665050,00,0.00,N,5,-450,
20200129,10400,10400,10450,10300,1349069,14030842900,00,0.00,N,2,50,
20200130,10400,10400,10550,10300,1723167,17897878250,00,0.00,N,3,0,
20200131,10150,10350,10450,10150,2269107,23384697900,00,0.00,N,5,-250,
20200203,10100,10100,10300,10000,2008530,20372395400,00,0.00,N,5,-50,
20200204,10150,10100,10300,10000,1994252,20243603891,00,0.00,N,2,50,
20200205,10250,10250,10350,10200,1501623,15415296200,00,0.00,N,2,100,
20200206,10500,10350,10600,10250,1456961,15256424150,00,0.00,N,2,250,
20200207,10300,10400,10500,10250,1449936,14979684950,00,0.00,N,5,-200,
20200210,10150,10300,10300,10100,2081767,21129146200,00,0.00,N,5,-150,
20200211,10350,10200,10400,10150,1714546,17719501800,00,0.00,N,2,200,
20200212,10350,10300,10450,10250,2691818,27806423400,00,0.00,N,3,0,
20200213,10300,10400,10450,10250,3613607,37342227000,00,0.00,N,5,-50,
20200214,10200,10300,10450,10200,1600077,16518071300,00,0.00,N,5,-100,
20200217,10250,10250,10350,10100,1524835,15598089950,00,0.00,N,2,50,
20200218,10100,10250,10250,10050,1732291,17545545300,00,0.00,N,5,-150,
20200219,10050,10150,10200,9980,2470480,24791713730,00,0.00,N,5,-50,
20200220,9950,10050,10100,9920,2027448,20233488360,00,0.00,N,5,-100,
20200221,9810,9900,9920,9780,1934880,19028033290,00,0.00,N,5,-140,
20200224,9400,9630,9650,9400,2931508,27813780240,00,0.00,N,5,-410,
20200225,9790,9330,9940,9330,2806191,27415170240,00,0.00,N,2,390,
20200226,9810,9680,9870,9650,2313423,22637890830,00,0.00,N,2,20,
20200227,9910,9800,9970,9760,1695039,16774728560,00,0.00,N,2,100,
20200228,9610,9900,9900,9560,7798094,75052227750,00,0.00,N,5,-300,
20200302,9490,9610,9690,9410,2018623,19180093560,00,0.00,N,5,-120,
20200303,9470,9630,9700,9440,1895258,18116887060,00,0.00,N,5,-20,
20200304,9630,9550,9630,9430,2467520,23586208250,00,0.00,N,2,160,
20200305,9410,9640,9700,9410,2396057,22774168780,00,0.00,N,5,-220,
20200306,9200,9350,9390,9160,2482103,22856337530,00,0.00,N,5,-210,
20200309,8600,9060,9080,8550,3813212,33179611240,00,0.00,N,5,-600,
20200310,8500,8350,8590,8340,3053823,25933399680,00,0.00,N,5,-100,
20200311,8570,8500,8850,8450,2784860,24029618610,00,0.00,N,2,70,
20200312,8220,8520,8570,8050,4539764,37231680860,00,0.00,N,5,-350,
20200313,7770,7400,8010,7310,4111531,31329049310,00,0.00,N,5,-450,
20200316,7630,7910,8120,7620,2427785,18992261990,00,0.00,N,5,-140,
20200317,7310,7220,7450,7100,3269796,23805829840,00,0.00,N,5,-320,
20200318,7000,7310,7350,6970,3167429,22593133970,00,0.00,N,5,-310,
20200319,6560,7200,7220,6450,3761628,25337260990,00,0.00,N,5,-440,
20200320,7440,6700,7440,6320,4574529,31457996450,00,0.00,N,2,880,
20200323,6560,6720,6860,6450,3892290,25768513120,00,0.00,N,5,-880,
20200324,6950,6710,6970,6570,3259220,22158610390,00,0.00,N,2,390,
20200325,7410,7220,7660,7180,5753690,42343467790,00,0.00,N,2,460,
20200326,7300,7490,7620,7280,5269532,39174004420,00,0.00,N,5,-110,
20200327,7600,7610,7760,7350,4177831,31487119150,00,0.00,N,2,300,
20200330,7490,7280,7580,7200,2592138,19013029840,00,0.00,N,5,-110,
20200331,7650,7600,7760,7450,3074550,23412829630,00,0.00,N,2,160,
20200401,7270,7510,7640,7270,2763532,20682153780,00,0.00,N,5,-380,
20200402,7390,7220,7430,7150,2165739,15817222470,00,0.00,N,2,120,
20200403,7300,7310,7450,7210,2023409,14800383600,00,0.00,N,5,-90,
20200406,7620,7400,7620,7330,2366158,17743028430,00,0.00,N,2,320,
20200407,7750,7810,7890,7590,3045444,23586770670,00,0.00,N,2,130,
20200408,7540,7720,7720,7510,3252387,24718279480,00,0.00,N,5,-210,
20200409,7640,7680,7720,7570,2442384,18655130330,00,0.00,N,2,100,
20200410,7970,7760,8000,7670,4688039,36931619410,00,0.00,N,2,330,
20200413,7900,7990,8200,7900,3178099,25441658940,00,0.00,N,5,-70,
20200414,8160,7970,8160,7930,2682703,21598326090,00,0.00,N,2,260,
20200416,8100,8030,8100,7910,2905308,23335175580,00,0.00,N,5,-60,
20200417,8220,8150,8300,8120,2787177,22946540780,00,0.00,N,2,120,
20200420,8120,8220,8260,8070,2466401,20174472720,00,0.00,N,5,-100,
20200421,7940,8060,8100,7800,2860195,22708041920,00,0.00,N,5,-180,
20200422,7970,7800,8030,7760,2288429,18029055170,00,0.00,N,2,30,
20200423,7910,7940,7990,7840,2029649,16104864090,00,0.00,N,5,-60,
20200424,7850,7820,7890,7800,1974492,15469544960,00,0.00,N,5,-60,
20200427,8330,7920,8420,7900,4592760,37964902410,00,0.00,N,2,480,
20200428,8430,8430,8850,8280,4589743,39070222680,00,0.00,N,2,100,
20200429,8440,8450,8600,8400,2538326,21568031530,00,0.00,N,2,10,
20200504,8000,8200,8240,8000,3931182,31801922360,00,0.00,N,5,-440,
20200506,8060,8100,8140,8020,2677849,21571045710,00,0.00,N,2,60,
20200507,8020,7960,8060,7930,2066022,16509055230,00,0.00,N,5,-40,
20200508,8070,8120,8130,8060,1686237,13635694360,00,0.00,N,2,50,
20200511,8010,8070,8140,8000,1573880,12696715730,00,0.00,N,5,-60,
20200512,7850,7960,7980,7800,1968981,15486112850,00,0.00,N,5,-160,
20200513,8010,7750,8010,7710,1497535,11748660920,00,0.00,N,2,160,
20200514,7810,7930,7930,7760,2275911,17840056390,00,0.00,N,5,-200,
20200515,7950,7950,7980,7820,1395328,11031411320,00,0.00,N,2,140,
20200518,7850,7950,7970,7700,1764831,13775108720,00,0.00,N,5,-100,
20200519,8150,8120,8230,8070,3188327,25937295320,00,0.00,N,2,300,
20200520,8070,8100,8160,8040,1647548,13346756030,00,0.00,N,5,-80,
20200521,8040,8110,8120,8020,2075269,16724193440,00,0.00,N,5,-30,
20200522,7830,8020,8070,7800,2688790,21228870680,00,0.00,N,5,-210,
20200525,8030,7850,8030,7780,2144354,16963909160,00,0.00,N,2,200,
20200526,8190,8010,8250,7970,3097687,25380185570,00,0.00,N,2,160,
20200527,8360,8300,8420,8200,3668870,30529768050,00,0.00,N,2,170,
20200528,8740,8510,8970,8500,7434397,64907103360,00,0.00,N,2,380,
20200529,9130,8630,9130,8550,6520075,58288602290,00,0.00,N,2,390,
20200601,9120,9040,9220,8970,2899332,26421513200,00,0.00,N,5,-10,
20200602,9700,9070,9880,9060,4494389,42961678280,00,0.00,N,2,580,
20200603,10350,9900,10350,9870,4612618,46865664340,00,0.00,N,2,650,
20200604,10000,10500,10750,9960,3975345,40475202960,00,0.00,N,5,-350,
20200605,10050,10000,10200,9910,2363632,23788085660,00,0.00,N,2,50,
20200608,10050,10300,10400,10000,2200043,22178334300,00,0.00,N,3,0,
20200609,9850,10000,10100,9770,2476324,24568465010,00,0.00,N,5,-200,
20200610,9830,9850,9850,9610,2080846,20281034920,00,0.00,N,5,-20,
20200611,9550,9640,9710,9340,3509186,33295768780,00,0.00,N,5,-280,
20200612,9350,9020,9350,9020,2944281,27120806860,00,0.00,N,5,-200,
20200615,8880,9150,9450,8880,2780928,25427529550,00,0.00,N,5,-470,
20200616,9440,9010,9480,9010,2269007,21073337410,00,0.00,N,2,560,
20200617,9280,9390,9420,9140,1774921,16386347630,00,0.00,N,5,-160,
20200618,9220,9120,9350,9120,1511173,13987225220,00,0.00,N,5,-60,
20200619,9310,9340,9410,9120,3300875,30686353010,00,0.00,N,2,90,
20200622,9190,9160,9310,9130,1473189,13603039230,00,0.00,N,5,-120,
20200623,9160,9170,9260,8980,1770308,16160218420,00,0.00,N,5,-30,
20200624,9250,9160,9340,9130,1618665,14935977290,00,0.00,N,2,90,
20200625,8890,9010,9130,8890,1777052,15967064750,00,0.00,N,5,-360,
20200626,8940,9020,9050,8940,1258950,11301463280,00,0.00,N,2,50,
20200629,8690,8710,8770,8620,1644839,14277649790,00,0.00,N,5,-250,
20200630,8810,8700,8960,8700,1507048,13323346950,00,0.00,N,2,120,
20200701,8930,8830,9050,8830,870901,7788819380,00,0.00,N,2,120,
20200702,8920,8930,9010,8890,852921,7615032920,00,0.00,N,5,-10,
20200703,8950,8950,8990,8880,682717,6104920120,00,0.00,N,2,30,
20200706,9060,9100,9100,8850,1133052,10182252110,00,0.00,N,2,110,
20200707,8930,9150,9160,8910,1441525,13015186790,00,0.00,N,5,-130,
20200708,8810,8980,8980,8780,1711153,15116172610,00,0.00,N,5,-120,
20200709,8710,8810,8830,8710,2074990,18137578210,00,0.00,N,5,-100,
20200710,8410,8700,8700,8390,2350749,19915810480,00,0.00,N,5,-300,
20200713,8600,8440,8610,8400,1955637,16728585820,00,0.00,N,2,190,
20200714,8500,8520,8550,8420,1966804,16702235180,00,0.00,N,5,-100,
20200715,8790,8590,8830,8580,2362682,20592779160,00,0.00,N,2,290,
20200716,8890,8730,8910,8720,1888066,16682602170,00,0.00,N,2,100,
20200717,8820,8890,8930,8800,1170759,10382173420,00,0.00,N,5,-70,
20200720,8970,8800,9000,8720,1509594,13417929520,00,0.00,N,2,150,
20200721,8940,8960,9070,8850,1532040,13706828370,00,0.00,N,5,-30,
20200722,8860,9000,9200,8860,2029753,18327975590,00,0.00,N,5,-80,
20200723,8820,8860,8880,8770,1475174,12992434880,00,0.00,N,5,-40,
20200724,8800,8900,8900,8750,709116,6252806660,00,0.00,N,5,-20,
20200727,8780,8720,8940,8720,780121,6900081600,00,0.00,N,5,-20,
20200728,8680,8750,8790,8630,2168806,18900970200,00,0.00,N,5,-100,
