거래일자,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20080102,217884,229211,229211,217662,185334,41144811300,00,0.00,N,5,-11327,
20080103,221438,214775,224325,214775,145880,32010633850,00,0.00,N,2,3553,
20080104,215663,221216,221216,213220,200268,43303938700,00,0.00,N,5,-5774,
20080107,208778,208111,211221,203447,349023,71964941400,00,0.00,N,5,-6885,
20080108,197895,215441,218106,194785,565006,115073168300,00,0.00,N,5,-10883,
20080109,201893,194785,201893,194341,190194,37803177900,00,0.00,N,2,3997,
20080110,206335,203003,207445,202337,202344,41683515200,00,0.00,N,2,4442,
20080111,188122,206557,208778,188122,457622,89414088550,00,0.00,N,5,-18212,
20080114,181237,186345,188122,177239,303466,55155908800,00,0.00,N,5,-6885,
20080115,177461,183014,184346,175906,339617,60353712550,00,0.00,N,5,-3775,
20080116,175240,170576,179016,170132,227475,39916848150,00,0.00,N,5,-2221,
20080117,172575,177683,178349,171242,331569,57757125050,00,0.00,N,5,-2665,
20080118,171686,168577,171908,163691,317421,53219248650,00,0.00,N,5,-888,
20080121,160581,173241,175018,159915,291933,48733841100,00,0.00,N,5,-11105,
20080122,151475,153696,154806,144590,442453,66589732500,00,0.00,N,5,-9106,
20080123,155251,158582,159693,149920,260897,40586949750,00,0.00,N,2,3775,
20080124,164579,159915,170132,159915,389749,64582692000,00,0.00,N,2,9328,
20080125,168133,167911,170576,165245,352877,59252114150,00,0.00,N,2,3553,
20080128,153252,163913,164579,153252,315141,49931856850,00,0.00,N,5,-14881,
20080129,151475,157694,159248,145700,329158,49669921100,00,0.00,N,5,-1776,
20080130,133262,151475,153252,133040,582214,80814654700,00,0.00,N,5,-18212,
20080131,130597,133262,139703,125933,705284,94104120900,00,0.00,N,5,-2665,
20080201,140370,137704,140814,135483,603437,83419359650,00,0.00,N,2,9772,
20080204,155473,144812,155917,144590,570603,86594964050,00,0.00,N,2,15103,
20080205,161247,154584,161470,149476,397737,61972932000,00,0.00,N,2,5774,
20080211,153030,153030,154362,148810,482357,72962314790,00,0.00,N,5,-8217,
20080212,155251,162358,164579,153696,736178,117078697100,00,0.00,N,2,2221,
20080213,148587,158804,159026,148365,398292,61042323300,00,0.00,N,5,-6663,
20080214,155917,154140,156361,151031,345776,53162241520,00,0.00,N,2,7329,
20080215,165690,151919,166800,151697,580980,94172574050,00,0.00,N,2,9772,
20080218,167911,168799,170132,162358,385067,64052889150,00,0.00,N,2,2221,
20080219,175906,169687,176351,169243,547690,95233674550,00,0.00,N,2,7995,
20080220,171908,172575,176573,169687,283901,48902667750,00,0.00,N,5,-3997,
20080221,169021,175906,176128,167022,245275,41763436650,00,0.00,N,5,-2887,
20080222,166578,165245,168799,161247,279566,45637447250,00,0.00,N,5,-2443,
20080225,168355,169687,171020,166800,188896,31851957050,00,0.00,N,2,1776,
20080226,164135,169687,171908,163691,154304,25734096250,00,0.00,N,5,-4219,
20080227,167244,166134,170132,165912,222237,37280249250,00,0.00,N,2,3109,
20080228,171242,168355,172797,167022,258355,43925098700,00,0.00,N,2,3997,
20080229,169021,168799,176128,168355,347127,59882315000,00,0.00,N,5,-2221,
20080303,163024,163024,165023,162802,275061,44975087500,00,0.00,N,5,-5996,
20080304,165912,165690,166356,160137,214734,35054937250,00,0.00,N,2,2887,
20080305,164801,165690,170576,163691,202275,33795091030,00,0.00,N,5,-1110,
20080306,159915,164579,166134,158138,484158,77869680000,00,0.00,N,5,-4886,
