거래일자,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20080102,38650,39150,39400,38550,2438133,94619227200,00,0.00,N,5,-1000,
20080103,38350,38500,38500,38100,1856753,71121716750,00,0.00,N,5,-300,
20080104,38350,38500,38950,37900,1720263,66182127850,00,0.00,N,3,0,
20080107,38500,37900,39050,37800,2438195,93839532100,00,0.00,N,2,150,
20080108,38300,38600,38900,38100,1336921,51400346600,00,0.00,N,5,-200,
20080109,38500,38200,38500,37900,893139,34140947900,00,0.00,N,2,200,
20080110,37800,38300,38550,37600,1655417,62806900750,00,0.00,N,5,-700,
20080111,37300,38500,38500,37250,1625632,61237174700,00,0.00,N,5,-500,
20080114,37750,37300,37950,37300,1290771,48715451400,00,0.00,N,2,450,
20080115,38000,37750,38100,37550,1413787,53549127000,00,0.00,N,2,250,
20080116,37750,37700,38250,37250,1495699,56563573750,00,0.00,N,5,-250,
20080117,39050,37750,39250,37750,2099411,81239019850,00,0.00,N,2,1300,
20080118,39500,38450,39550,38150,1790358,69702683400,00,0.00,N,2,450,
20080121,38750,38700,39000,38150,1949558,75183521850,00,0.00,N,5,-750,
20080122,38000,38350,38350,37550,1998188,75685067850,00,0.00,N,5,-750,
20080123,37900,38100,38250,37500,1729064,65403991200,00,0.00,N,5,-100,
20080124,37550,38050,38450,37550,2311658,87269868150,00,0.00,N,5,-350,
20080125,37850,37650,37900,37400,1168750,44011934400,00,0.00,N,2,300,
20080128,36950,37450,37550,36950,1401059,52163208930,00,0.00,N,5,-900,
20080129,37350,37000,37900,37000,1375357,51608122450,00,0.00,N,2,400,
20080130,37300,37450,37750,37050,1115568,41661430850,00,0.00,N,5,-50,
20080131,37800,37600,38350,37350,1947093,73731124800,00,0.00,N,2,500,
20080201,37850,38300,38400,37300,1432283,54217317050,00,0.00,N,2,50,
20080204,36800,37000,37300,36400,4984356,183232200950,00,0.00,N,5,-1050,
20080205,36550,36300,36800,36100,2220542,80839211800,00,0.00,N,5,-250,
20080211,35900,35500,36200,35150,2422877,86418343300,00,0.00,N,5,-650,
20080212,35400,35800,35850,35350,1126781,39962542450,00,0.00,N,5,-500,
20080213,34900,35550,35700,34900,1737915,61047686400,00,0.00,N,5,-500,
20080214,35750,35000,35750,35000,2214502,78480782300,00,0.00,N,2,850,
20080215,35150,35100,35300,34950,2265655,78527078750,00,0.00,N,5,-600,
20080218,34850,35250,35300,34800,1747695,61071516550,00,0.00,N,5,-300,
20080219,35000,35050,35250,34900,1460781,51178659400,00,0.00,N,2,150,
20080220,34000,34750,34800,33950,2717381,93054479350,00,0.00,N,5,-1000,
20080221,34100,34250,34500,33750,1554814,52991359500,00,0.00,N,2,100,
20080222,33450,33800,33900,33200,2254757,75349066350,00,0.00,N,5,-650,
20080225,34500,33750,34550,33700,1750831,60019801000,00,0.00,N,2,1050,
20080226,34500,34450,34800,34300,1537387,53061608430,00,0.00,N,3,0,
20080227,34600,34750,34900,34500,1330209,46142079850,00,0.00,N,2,100,
20080228,34100,34650,34700,33900,1534764,52593303850,00,0.00,N,5,-500,
20080229,33250,33800,33900,33250,2428637,81190396700,00,0.00,N,5,-850,
20080303,32200,32600,32750,32200,2232725,72212576250,00,0.00,N,5,-1050,
20080304,31800,32150,32300,31650,1908315,60872093000,00,0.00,N,5,-400,
20080305,31450,31900,32050,30950,2589914,81096547300,00,0.00,N,5,-350,
20080306,31050,31000,31250,30400,3745575,115278041950,00,0.00,N,5,-400,
20080307,29800,29850,30400,29800,4205860,126084678250,00,0.00,N,5,-1250,
20080310,29450,29350,29700,29250,2769529,81443802200,00,0.00,N,5,-350,
20080311,29750,29200,30200,29150,2138029,63535381900,00,0.00,N,2,300,
20080312,30300,30400,30550,29800,2134422,64434395100,00,0.00,N,2,550,
20080313,29050,30100,30300,29050,3258681,95584852450,00,0.00,N,5,-1250,
20080314,29200,29450,29750,29050,2194051,64438307650,00,0.00,N,2,150,
20080317,28600,29200,29300,28200,3286930,93985908700,00,0.00,N,5,-600,
20080318,28200,28800,28950,28100,1959501,55552127850,00,0.00,N,5,-400,
20080319,28750,28650,28900,28500,1416647,40708952650,00,0.00,N,2,550,
20080320,28650,28400,28750,28200,1257763,35786531950,00,0.00,N,5,-100,
20080321,29300,28850,29350,28500,1506975,43459493250,00,0.00,N,2,650,
20080324,29850,29300,30300,29250,1635852,48888656700,00,0.00,N,2,550,
20080325,30350,30150,30350,29800,1626500,48979690600,00,0.00,N,2,500,
20080326,30150,30200,30200,29550,1908889,56856470000,00,0.00,N,5,-200,
20080327,29800,30350,30350,29450,1543320,46080396700,00,0.00,N,5,-350,
20080328,29800,29800,30200,29600,1304478,38972518100,00,0.00,N,3,0,
20080331,30050,29850,30050,29350,1693025,50254265050,00,0.00,N,2,250,
20080401,30200,29750,30200,29700,1398924,41987433400,00,0.00,N,2,150,
20080402,32100,30600,32550,30600,3969580,125215512500,00,0.00,N,2,1900,
20080403,32300,32150,32650,31800,2403089,77489616900,00,0.00,N,2,200,
20080404,32500,32300,32650,31800,1285454,41513586650,00,0.00,N,2,200,
20080407,32350,32200,32900,32150,1360995,44287894200,00,0.00,N,5,-150,
20080408,31300,31800,32050,31300,2263341,71254841550,00,0.00,N,5,-1050,
20080410,31200,30850,31200,30450,2641671,81505772250,00,0.00,N,5,-100,
20080411,31800,31200,32100,31000,1557183,49286706700,00,0.00,N,2,600,
20080414,31600,31250,31600,31050,921746,28802860800,00,0.00,N,5,-200,
20080415,31400,31400,32250,31200,1327408,41989445000,00,0.00,N,5,-200,
20080416,31350,31200,31600,31150,998150,31331673450,00,0.00,N,5,-50,
20080417,31600,31400,31850,31400,889548,28125856200,00,0.00,N,2,250,
20080418,31450,31100,31650,29750,3832196,117058813650,00,0.00,N,5,-150,
20080421,31450,31650,31800,31150,1541967,48370452750,00,0.00,N,3,0,
20080422,30900,31450,31500,30750,1994564,61667682300,00,0.00,N,5,-550,
20080423,30600,30550,30800,30250,1746423,53318194400,00,0.00,N,5,-300,
20080424,30700,30500,31200,30350,1498605,46234751500,00,0.00,N,2,100,
20080425,32000,31050,32150,31050,3679172,117131843450,00,0.00,N,2,1300,
20080428,32700,32150,33100,31800,3181435,104299113700,00,0.00,N,2,700,
20080429,32800,32750,33500,32650,2332585,77193105450,00,0.00,N,2,100,
20080430,33750,32800,34300,32750,5120868,173387861500,00,0.00,N,2,950,
20080502,34150,33700,34200,33450,1867408,63443451550,00,0.00,N,2,400,
20080506,33950,33700,34000,33350,1150203,38794735800,00,0.00,N,5,-200,
20080507,33950,33700,33950,32850,1726446,57677948350,00,0.00,N,3,0,
20080508,33000,32900,33450,32900,1997189,66037629700,00,0.00,N,5,-950,
