거래일자,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20080102,8310,8550,8550,8280,969550,8117358000,00,0.00,N,5,-250,
20080103,8270,8260,8310,8160,638950,5268001500,00,0.00,N,5,-40,
20080104,8220,8270,8270,8170,510950,4197450500,00,0.00,N,5,-50,
20080107,8000,8110,8130,7990,1951050,15691124000,00,0.00,N,5,-220,
20080108,7860,8020,8040,7850,2597600,20624967500,00,0.00,N,5,-140,
20080109,7920,7840,8020,7830,1972850,15605820000,00,0.00,N,2,60,
20080110,7740,7920,7940,7740,1361550,10684036000,00,0.00,N,5,-180,
20080111,7680,7840,7870,7680,1389600,10831157000,00,0.00,N,5,-60,
20080114,7870,7650,7870,7650,651200,5056333750,00,0.00,N,2,190,
20080115,8000,7920,8080,7870,1850700,14775050000,00,0.00,N,2,130,
20080116,8060,7860,8110,7720,1299050,10377115000,00,0.00,N,2,60,
20080117,8440,8080,8560,8010,1964800,16309256500,00,0.00,N,2,380,
20080118,8350,8360,8450,8220,2047650,17114280000,00,0.00,N,5,-90,
20080121,8250,8230,8270,8120,2492650,20440305200,00,0.00,N,5,-100,
20080122,8050,7820,8150,7820,3060500,24348146000,00,0.00,N,5,-200,
20080123,7920,8200,8240,7890,1916500,15276404250,00,0.00,N,5,-130,
20080124,8000,7940,8160,7940,994700,8025535290,00,0.00,N,2,80,
20080125,8180,8020,8270,8010,1313800,10706757000,00,0.00,N,2,180,
20080128,7750,7900,8080,7750,1350550,10646063100,00,0.00,N,5,-430,
20080129,8000,7900,8160,7820,766500,6153531500,00,0.00,N,2,250,
20080130,8100,8200,8520,8100,2415050,19959662000,00,0.00,N,2,100,
20080131,8600,8200,8610,8060,2632650,22273541000,00,0.00,N,2,500,
20080201,8440,8600,8660,8340,2005050,16982551130,00,0.00,N,5,-160,
20080204,8930,8600,8950,8580,2639300,23336523000,00,0.00,N,2,490,
20080205,9100,8840,9180,8790,2094300,18918367000,00,0.00,N,2,170,
20080211,8630,8800,9100,8630,1344400,11723248500,00,0.00,N,5,-470,
20080212,8540,8660,8780,8510,1437900,12315338500,00,0.00,N,5,-90,
20080213,8380,8660,8660,8380,1114950,9401425000,00,0.00,N,5,-160,
20080214,8460,8460,8630,8460,2118100,18048866000,00,0.00,N,2,80,
20080215,8240,8320,8360,8210,1993050,16453962500,00,0.00,N,5,-220,
20080218,8100,8200,8260,8100,994650,8126838000,00,0.00,N,5,-140,
20080219,8420,8220,8460,8200,923400,7701994000,00,0.00,N,2,320,
20080220,8420,8300,8480,8300,886700,7458669000,00,0.00,N,3,0,
20080221,8700,8490,8700,8420,1121300,9593286500,00,0.00,N,2,280,
20080222,8600,8580,8600,8450,612600,5213513500,00,0.00,N,5,-100,
20080225,8510,8510,8540,8470,563100,4791018500,00,0.00,N,5,-90,
20080226,8360,8550,8560,8200,960050,8055048300,00,0.00,N,5,-150,
20080227,8290,8310,8400,8200,859550,7107314500,00,0.00,N,5,-70,
20080228,8340,8360,8370,8270,534600,4453793000,00,0.00,N,2,50,
20080229,8190,8300,8300,8160,2047800,16778103500,00,0.00,N,5,-150,
20080303,8200,8160,8220,8080,2659650,21670491000,00,0.00,N,2,10,
20080304,8100,8200,8270,8100,849100,6928515000,00,0.00,N,5,-100,
20080305,8110,8170,8200,8060,1879700,15255120500,00,0.00,N,2,10,
