거래일자,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20220127,505000,597000,598000,450000,15946992,8155323955500,00,0.00,N,5,-92000,
20220128,450000,476000,483000,445000,4559773,2104994467000,00,0.00,N,5,-55000,
20220203,477000,458000,495500,441000,2918435,1375706997000,00,0.00,N,2,27000,
20220204,504000,476500,505000,476000,2088996,1038186622000,00,0.00,N,2,27000,
20220207,548000,520000,548000,511000,1911176,1020155389000,00,0.00,N,2,44000,
20220208,542000,554000,577000,524000,2583335,1435829601000,00,0.00,N,5,-6000,
20220209,511000,550000,557000,505000,2070704,1088038113000,00,0.00,N,5,-31000,
20220210,474500,507000,507000,471500,2306815,1116185235500,00,0.00,N,5,-36500,
20220211,482000,463500,484000,457000,1411055,672692384000,00,0.00,N,2,7500,
20220214,463000,473000,482000,459500,3285402,1530528935000,00,0.00,N,5,-19000,
20220215,451500,460000,468000,450000,825406,375853791000,00,0.00,N,5,-11500,
20220216,455500,464000,465000,449500,961669,437351352000,00,0.00,N,2,4000,
20220217,454500,454500,460000,447000,711183,322829295500,00,0.00,N,5,-1000,
20220218,454500,448500,454500,448000,418728,188982367500,00,0.00,N,3,0,
20220221,453000,450000,453000,447500,327509,147564231000,00,0.00,N,5,-1500,
20220222,440000,444500,448000,440000,557179,246662504000,00,0.00,N,5,-13000,
20220223,442000,443500,446000,438000,381560,168668926000,00,0.00,N,2,2000,
20220224,416500,435000,438000,416000,883314,374397576000,00,0.00,N,5,-25500,
20220225,420000,425000,430000,418500,465140,197220478000,00,0.00,N,2,3500,
20220228,412000,404500,422000,404000,970088,397894926500,00,0.00,N,5,-8000,
20220302,434000,411000,434500,408500,895460,379242911000,00,0.00,N,2,22000,
20220303,437000,439500,441000,430000,460544,200714207000,00,0.00,N,2,3000,
20220304,428500,433500,436500,427000,310930,133675199000,00,0.00,N,5,-8500,
20220307,414000,420500,421000,412000,370588,154053589000,00,0.00,N,5,-14500,
20220308,410500,406000,417000,402500,393413,161982437000,00,0.00,N,5,-3500,
20220310,417500,421000,430500,417500,1076446,454801061000,00,0.00,N,2,7000,
20220311,391000,411500,412000,390500,1811373,715532886694,00,0.00,N,5,-26500,
20220314,363500,385000,385500,361500,1999479,731908020500,00,0.00,N,5,-27500,
20220315,359500,363000,370000,355000,1064506,385445614500,00,0.00,N,5,-4000,
20220316,363500,367000,367500,360000,625328,227521975500,00,0.00,N,2,4000,
20220317,376000,374000,381500,373000,816118,307688803000,00,0.00,N,2,12500,
20220318,382000,377500,384000,370500,643915,242690475000,00,0.00,N,2,6000,
20220321,386000,385000,397500,384000,655247,256448327000,00,0.00,N,2,4000,
20220322,397500,388500,399000,388000,413972,163222153000,00,0.00,N,2,11500,
20220323,407000,403000,407500,398000,523438,211178472000,00,0.00,N,2,9500,
20220324,408000,405000,410000,398000,320746,129636238000,00,0.00,N,2,1000,
20220325,439000,418500,444000,417500,1528600,663877825000,00,0.00,N,2,31000,
20220328,436500,439000,443000,430000,481311,210766810000,00,0.00,N,5,-2500,
20220329,441000,443000,448500,440500,375894,166590100000,00,0.00,N,2,4500,
20220330,440500,444500,445000,427000,440195,192042959500,00,0.00,N,5,-500,
20220331,442000,437000,444000,435000,272318,120293268000,00,0.00,N,2,1500,
20220401,428000,438500,439500,425000,456080,197234422000,00,0.00,N,5,-14000,
20220404,438500,422000,440500,417500,362727,156602111500,00,0.00,N,2,10500,
20220405,449000,442500,450000,437000,491410,218752161000,00,0.00,N,2,10500,
20220406,444500,436000,448500,436000,415524,183675493500,00,0.00,N,5,-4500,
20220407,436500,438000,442000,431000,316409,138064435000,00,0.00,N,5,-8000,
20220408,439500,449000,449000,437500,395489,175252113500,00,0.00,N,2,3000,
20220411,425000,435000,435500,423500,289205,123918833000,00,0.00,N,5,-14500,
20220412,411000,417000,421500,410000,382240,157982450500,00,0.00,N,5,-14000,
20220413,431000,414000,431500,404000,386194,162693896000,00,0.00,N,2,20000,
20220414,441000,434000,441000,427500,321259,139795772500,00,0.00,N,2,10000,
20220415,435000,435500,445000,431500,307347,135286720000,00,0.00,N,5,-6000,
20220418,433000,434000,439500,432500,115652,50255678500,00,0.00,N,5,-2000,
20220419,435500,438000,441500,434000,124432,54329464000,00,0.00,N,2,2500,
20220420,436500,437500,438000,432000,202657,88180385500,00,0.00,N,2,1000,
20220421,437000,437500,440000,434500,234128,102241598500,00,0.00,N,2,500,
20220422,436500,434000,437500,428500,266806,115174095180,00,0.00,N,5,-500,
20220425,433000,430000,436000,428500,254452,110021355000,00,0.00,N,5,-3500,
20220426,423500,432000,432000,414500,520529,219350759000,00,0.00,N,5,-9500,
20220427,418000,399500,427000,397000,1478354,607545078000,00,0.00,N,5,-5500,
20220428,417500,420500,421000,412500,358325,149150305000,00,0.00,N,5,-500,
20220429,417000,418000,426000,414000,332582,139720968000,00,0.00,N,5,-500,
20220502,408500,412500,414500,407000,365546,149419900500,00,0.00,N,5,-8500,
20220503,407500,409500,415000,406500,254850,104589245000,00,0.00,N,5,-1000,
20220504,401500,409500,410500,399500,364195,146865830000,00,0.00,N,5,-6000,
